Title,Price,Link,Image,Description,ReviewAuthor,ReviewRating,ReviewTitle,ReviewBody,ReviewDate
"PC Portable Chromebook LENOVO IdeaPad 3 14M868 | Chrome OS - 14'' FHD - MT8186 - RAM 8Go - Stockage 128Go - AZERTY","229,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-3-14m868-c/f-10709-82xj003yfr.html#mpos=2|cd","https://www.cdiscount.com/pdt2/y/f/r/1/300x300/82xj003yfr/rw/pc-portable-chromebook-lenovo-ideapad-3-14m868-c.jpg","Découvrez le PC Portable Chromebook Lenovo IdeaPad 3 14M868, équipé d'un écran 14'' FHD, d'un processeur MT8186, de 8 Go de RAM et d'un stockage SSD de 128 Go. Idéal pour un usage basique et bureautique, il fonctionne sous Chrome OS et offre une résolution de 1920 x 1080.","Pp02 • publié le","4,0","Lenovo m868","Je ne suis pas un spécialiste en la matière mais avec l'aide de tutos je m'en suis bien sorti et maintenant je l'utilise pas trop mal Encore quelques efforts et ce sera parfait","21/12/2025"
"PC Portable Chromebook LENOVO IdeaPad 3 14M868 | Chrome OS - 14'' FHD - MT8186 - RAM 8Go - Stockage 128Go - AZERTY","229,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-3-14m868-c/f-10709-82xj003yfr.html#mpos=2|cd","https://www.cdiscount.com/pdt2/y/f/r/1/300x300/82xj003yfr/rw/pc-portable-chromebook-lenovo-ideapad-3-14m868-c.jpg","Découvrez le PC Portable Chromebook Lenovo IdeaPad 3 14M868, équipé d'un écran 14'' FHD, d'un processeur MT8186, de 8 Go de RAM et d'un stockage SSD de 128 Go. Idéal pour un usage basique et bureautique, il fonctionne sous Chrome OS et offre une résolution de 1920 x 1080.","couprie • publié le","5,0","Fiat son taf","Petit ordinateur qui fait son taf pour ce que j'en ai l'utilité. Rien a redire. Batterie performante.","20/12/2025"
"PC Portable Chromebook LENOVO IdeaPad 3 14M868 | Chrome OS - 14'' FHD - MT8186 - RAM 8Go - Stockage 128Go - AZERTY","229,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-3-14m868-c/f-10709-82xj003yfr.html#mpos=2|cd","https://www.cdiscount.com/pdt2/y/f/r/1/300x300/82xj003yfr/rw/pc-portable-chromebook-lenovo-ideapad-3-14m868-c.jpg","Découvrez le PC Portable Chromebook Lenovo IdeaPad 3 14M868, équipé d'un écran 14'' FHD, d'un processeur MT8186, de 8 Go de RAM et d'un stockage SSD de 128 Go. Idéal pour un usage basique et bureautique, il fonctionne sous Chrome OS et offre une résolution de 1920 x 1080.","Rose • publié le","5,0","Super?","Pas encore évaluation car cadeau de noël",""
"PC Portable Chromebook LENOVO IdeaPad 3 14M868 | Chrome OS - 14'' FHD - MT8186 - RAM 8Go - Stockage 128Go - AZERTY","229,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-3-14m868-c/f-10709-82xj003yfr.html#mpos=2|cd","https://www.cdiscount.com/pdt2/y/f/r/1/300x300/82xj003yfr/rw/pc-portable-chromebook-lenovo-ideapad-3-14m868-c.jpg","Découvrez le PC Portable Chromebook Lenovo IdeaPad 3 14M868, équipé d'un écran 14'' FHD, d'un processeur MT8186, de 8 Go de RAM et d'un stockage SSD de 128 Go. Idéal pour un usage basique et bureautique, il fonctionne sous Chrome OS et offre une résolution de 1920 x 1080.","caribou • publié le","5,0","Tout juste ce qu'il nous fallait.","Pour suivre l'actualité, et se détendre.","30/11/2025"
"PC Portable Chromebook LENOVO IdeaPad 3 14M868 | Chrome OS - 14'' FHD - MT8186 - RAM 8Go - Stockage 128Go - AZERTY","229,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-3-14m868-c/f-10709-82xj003yfr.html#mpos=2|cd","https://www.cdiscount.com/pdt2/y/f/r/1/300x300/82xj003yfr/rw/pc-portable-chromebook-lenovo-ideapad-3-14m868-c.jpg","Découvrez le PC Portable Chromebook Lenovo IdeaPad 3 14M868, équipé d'un écran 14'' FHD, d'un processeur MT8186, de 8 Go de RAM et d'un stockage SSD de 128 Go. Idéal pour un usage basique et bureautique, il fonctionne sous Chrome OS et offre une résolution de 1920 x 1080.","Iliana • publié le","5,0","Top","Super produit ! Vraiment bien pour le prix","29/11/2025"
"PC Portable Chromebook LENOVO IdeaPad Slim 3 14M868 | Chrome OS - 14'' FHD Tactile - MT8186 - RAM 8Go - Stockage 128Go - AZERTY","299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86/f-10709-82xj0044fr.html#mpos=3|cd","https://www.cdiscount.com/pdt2/4/f/r/1/300x300/82xj0044fr/rw/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86.jpg","Découvrez le PC Portable Chromebook Lenovo IdeaPad Slim 3 14M868. Équipé d'un écran tactile FHD de 14 pouces, d'un processeur MT8186, de 8 Go de RAM et d'un SSD de 128 Go, il est idéal pour un usage basique et bureautique sous Chrome OS.","Tibo76 • publié le","4,0","Bon","Très bon pour la maison,rapide et bonne qualité","24/11/2025"
"PC Portable Chromebook LENOVO IdeaPad Slim 3 14M868 | Chrome OS - 14'' FHD Tactile - MT8186 - RAM 8Go - Stockage 128Go - AZERTY","299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86/f-10709-82xj0044fr.html#mpos=3|cd","https://www.cdiscount.com/pdt2/4/f/r/1/300x300/82xj0044fr/rw/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86.jpg","Découvrez le PC Portable Chromebook Lenovo IdeaPad Slim 3 14M868. Équipé d'un écran tactile FHD de 14 pouces, d'un processeur MT8186, de 8 Go de RAM et d'un SSD de 128 Go, il est idéal pour un usage basique et bureautique sous Chrome OS.","grosminou • publié le","3,0","Pas cher, mais limité","Mise en route rapide, prise en main demandant un peu d'accoutumance lorsque l'on a toujours travaillé sur un PC Windows. Mais grosse déception lorsqu' il s'est agi de récupérer des fichiers de son disque dur externe générés sous Windows ; apparemment illisibles !","24/11/2025"
"PC Portable Chromebook LENOVO IdeaPad Slim 3 14M868 | Chrome OS - 14'' FHD Tactile - MT8186 - RAM 8Go - Stockage 128Go - AZERTY","299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86/f-10709-82xj0044fr.html#mpos=3|cd","https://www.cdiscount.com/pdt2/4/f/r/1/300x300/82xj0044fr/rw/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86.jpg","Découvrez le PC Portable Chromebook Lenovo IdeaPad Slim 3 14M868. Équipé d'un écran tactile FHD de 14 pouces, d'un processeur MT8186, de 8 Go de RAM et d'un SSD de 128 Go, il est idéal pour un usage basique et bureautique sous Chrome OS.","Raymonde • publié le","5,0","Très bon achat","Je recommande ce portable il est très pratique et fin On peut le transporter partout Fonnnnncez","14/11/2025"
"PC Portable Chromebook LENOVO IdeaPad Slim 3 14M868 | Chrome OS - 14'' FHD Tactile - MT8186 - RAM 8Go - Stockage 128Go - AZERTY","299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86/f-10709-82xj0044fr.html#mpos=3|cd","https://www.cdiscount.com/pdt2/4/f/r/1/300x300/82xj0044fr/rw/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86.jpg","Découvrez le PC Portable Chromebook Lenovo IdeaPad Slim 3 14M868. Équipé d'un écran tactile FHD de 14 pouces, d'un processeur MT8186, de 8 Go de RAM et d'un SSD de 128 Go, il est idéal pour un usage basique et bureautique sous Chrome OS.","Lolo • publié le","5,0","Satisfaite de mon achat.","Fonctionne très bien, facile fluide ?","08/11/2025"
"PC Portable Chromebook LENOVO IdeaPad Slim 3 14M868 | Chrome OS - 14'' FHD Tactile - MT8186 - RAM 8Go - Stockage 128Go - AZERTY","299,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86/f-10709-82xj0044fr.html#mpos=3|cd","https://www.cdiscount.com/pdt2/4/f/r/1/300x300/82xj0044fr/rw/pc-portable-chromebook-lenovo-ideapad-slim-3-14m86.jpg","Découvrez le PC Portable Chromebook Lenovo IdeaPad Slim 3 14M868. Équipé d'un écran tactile FHD de 14 pouces, d'un processeur MT8186, de 8 Go de RAM et d'un SSD de 128 Go, il est idéal pour un usage basique et bureautique sous Chrome OS.","Sbza • publié le","4,0","RAS pour le prix","Tres bon chromebook bien qu il faille une certaine adaptation.","06/11/2025"
"Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight","774,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m2-ram-16go-stockag/f-10709-mc7x4fna.html#mpos=4|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mc7x4fna/rw/apple-13-6-macbook-air-m2-ram-16go-stockag.jpg","Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight","Bea509 • publié le","5,0","Tres bonne promotion","Rapport qualité prix j’adore ,elle est fluide et la batterie tient bien rien a dire","19/12/2025"
"Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight","774,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m2-ram-16go-stockag/f-10709-mc7x4fna.html#mpos=4|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mc7x4fna/rw/apple-13-6-macbook-air-m2-ram-16go-stockag.jpg","Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight","lili • publié le","5,0","Comme d'habitude","J'ai toujours eu des mac et celui-ci reste au top comme les anciens. fiabilité, c'est bien pensé et c'est costaud.","15/12/2025"
"Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight","774,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m2-ram-16go-stockag/f-10709-mc7x4fna.html#mpos=4|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mc7x4fna/rw/apple-13-6-macbook-air-m2-ram-16go-stockag.jpg","Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight","Balta29 • publié le","5,0","Le top","Parfait parfait parfait, rapide, beau, léger, super autonomie.","13/12/2025"
"Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight","774,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m2-ram-16go-stockag/f-10709-mc7x4fna.html#mpos=4|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mc7x4fna/rw/apple-13-6-macbook-air-m2-ram-16go-stockag.jpg","Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight","Ned2017 • publié le","5,0","Super mac","Très beau MacBook léger et le design est vraiment incroyable. En plus de cette couleur bleue de nuit parfaite. L’écran est petit et il n’y a pas de port usb ni hdmi prévoir un adaptateur.","12/12/2025"
"Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight","774,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m2-ram-16go-stockag/f-10709-mc7x4fna.html#mpos=4|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mc7x4fna/rw/apple-13-6-macbook-air-m2-ram-16go-stockag.jpg","Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight","Lowlow • publié le","5,0","Excellent ordinateur","Très bon et bel ordinateur, fiable, rapide & pratique grâce à sa petite taille. Je l’utilise au quotidien, la batterie tient longtemps. Je l’ai trouvé en promo et ça vaut largement le coup en terme de rapport qualité prix. Adieu Windows avec ses mises à jour répétitives et à rallonge ! Enfin !","06/12/2025"
"PC Portable HP 14-ep0046nf - Windows 11 - 14' FHD - Core i5-1334U - RAM 16Go - Stockage 512Go SSD - AZERTY","549,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-14-ep0046nf-windows-11-14-fhd/f-1070992-hp14ep0046nf.html#mpos=5|cd","https://www.cdiscount.com/pdt2/6/n/f/1/300x300/hp14ep0046nf/rw/pc-portable-hp-14-ep0046nf-windows-11-14-fhd.jpg","Découvrez le PC Portable HP 14-ep0046nf, un ultraportable performant sous Windows 11. Équipé d'un écran 14' FHD (1920 x 1080), d'un processeur Core i5-1334U, de 16 Go de RAM et d'un stockage rapide de 512 Go SSD, il allie légèreté (1,4 kg) et puissance pour tous vos besoins.","DameTartine • publié le","5,0","Parfait pour mon usage","Correspond à mes souhaits dans tous les domaines avec un prix correct pour le niveau","06/12/2025"
"PC Portable HP 14-ep0046nf - Windows 11 - 14' FHD - Core i5-1334U - RAM 16Go - Stockage 512Go SSD - AZERTY","549,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-14-ep0046nf-windows-11-14-fhd/f-1070992-hp14ep0046nf.html#mpos=5|cd","https://www.cdiscount.com/pdt2/6/n/f/1/300x300/hp14ep0046nf/rw/pc-portable-hp-14-ep0046nf-windows-11-14-fhd.jpg","Découvrez le PC Portable HP 14-ep0046nf, un ultraportable performant sous Windows 11. Équipé d'un écran 14' FHD (1920 x 1080), d'un processeur Core i5-1334U, de 16 Go de RAM et d'un stockage rapide de 512 Go SSD, il allie légèreté (1,4 kg) et puissance pour tous vos besoins.","bloccbuzz • publié le","4,0","Bon produit..","Mon épouse est ravie.",""
"PC Portable HP 14-ep0046nf - Windows 11 - 14' FHD - Core i5-1334U - RAM 16Go - Stockage 512Go SSD - AZERTY","549,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-14-ep0046nf-windows-11-14-fhd/f-1070992-hp14ep0046nf.html#mpos=5|cd","https://www.cdiscount.com/pdt2/6/n/f/1/300x300/hp14ep0046nf/rw/pc-portable-hp-14-ep0046nf-windows-11-14-fhd.jpg","Découvrez le PC Portable HP 14-ep0046nf, un ultraportable performant sous Windows 11. Équipé d'un écran 14' FHD (1920 x 1080), d'un processeur Core i5-1334U, de 16 Go de RAM et d'un stockage rapide de 512 Go SSD, il allie légèreté (1,4 kg) et puissance pour tous vos besoins.","Lulou","4,0","Bon pc familial","Bonne machine de travail et pour la famille, il remplira parfaitement son rôle. Pas conçu pour le jeu","Publié le 20/06/2025, dans le cadre d'un programme d'incitation au dépôt d'avis"
"PC portable LENOVO IdeaPad Slim 3 14IRH10 | Sans Windows - 14'' WUXGA OLED - Core i5-13420H - RAM 16 Go - SSD 512 Go - AZERTY","549,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-ideapad-slim-3-14irh10-sans-w/f-10709-83k0005hfr.html#mpos=6|cd","https://www.cdiscount.com/pdt2/h/f/r/1/300x300/83k0005hfr/rw/pc-portable-lenovo-ideapad-slim-3-14irh10-sans-w.jpg","Le PC portable LENOVO IdeaPad Slim 3 14IRH10 offre un écran 14'' WUXGA OLED pour des images éclatantes. Avec un processeur Core i5-13420H, 16 Go de RAM et un SSD de 512 Go, il garantit des performances rapides et un multitâche fluide. Son clavier AZERTY assure un confort de frappe optimal.","RePa • publié le","5,0","Lenovo","Merci tout fonctionne parfaitement","20/11/2025"
"PC portable LENOVO IdeaPad Slim 3 14IRH10 | Sans Windows - 14'' WUXGA OLED - Core i5-13420H - RAM 16 Go - SSD 512 Go - AZERTY","549,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-ideapad-slim-3-14irh10-sans-w/f-10709-83k0005hfr.html#mpos=6|cd","https://www.cdiscount.com/pdt2/h/f/r/1/300x300/83k0005hfr/rw/pc-portable-lenovo-ideapad-slim-3-14irh10-sans-w.jpg","Le PC portable LENOVO IdeaPad Slim 3 14IRH10 offre un écran 14'' WUXGA OLED pour des images éclatantes. Avec un processeur Core i5-13420H, 16 Go de RAM et un SSD de 512 Go, il garantit des performances rapides et un multitâche fluide. Son clavier AZERTY assure un confort de frappe optimal.","Lois • publié le","1,0","Batterie inexistante","J'ai acheté cet ordinateur portable il y a un mois et je vous le déconseille fortement. Il n'est tout simplement pas portable puisque sa batterie est extrêmement limitée (épuisée après 3 heures avec luminosité à 15 et économiseur de batterie activé). Je dirai que c'est son seul défaut mais le plus pénalisant.","16/09/2025"
"PC portable LENOVO IdeaPad Slim 3 14IRH10 | Sans Windows - 14'' WUXGA OLED - Core i5-13420H - RAM 16 Go - SSD 512 Go - AZERTY","549,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-ideapad-slim-3-14irh10-sans-w/f-10709-83k0005hfr.html#mpos=6|cd","https://www.cdiscount.com/pdt2/h/f/r/1/300x300/83k0005hfr/rw/pc-portable-lenovo-ideapad-slim-3-14irh10-sans-w.jpg","Le PC portable LENOVO IdeaPad Slim 3 14IRH10 offre un écran 14'' WUXGA OLED pour des images éclatantes. Avec un processeur Core i5-13420H, 16 Go de RAM et un SSD de 512 Go, il garantit des performances rapides et un multitâche fluide. Son clavier AZERTY assure un confort de frappe optimal.","Quentin","4,0","Un pc top","Un pc super pour de la bureautique simple Ave ciné bonne autonomie","Publié le 20/06/2025, dans le cadre d'un programme d'incitation au dépôt d'avis"
"PC portable LENOVO IdeaPad Slim 3 14IRH10 | Sans Windows - 14'' WUXGA OLED - Core i5-13420H - RAM 16 Go - SSD 512 Go - AZERTY","549,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-ideapad-slim-3-14irh10-sans-w/f-10709-83k0005hfr.html#mpos=6|cd","https://www.cdiscount.com/pdt2/h/f/r/1/300x300/83k0005hfr/rw/pc-portable-lenovo-ideapad-slim-3-14irh10-sans-w.jpg","Le PC portable LENOVO IdeaPad Slim 3 14IRH10 offre un écran 14'' WUXGA OLED pour des images éclatantes. Avec un processeur Core i5-13420H, 16 Go de RAM et un SSD de 512 Go, il garantit des performances rapides et un multitâche fluide. Son clavier AZERTY assure un confort de frappe optimal.","Ozen","5,0","Ce pc portable est cool","Pour le prix la qualité est vraiment au rendez vous avec ses 512go on peut stocker beaucoup de documents !","Publié le 20/06/2025, dans le cadre d'un programme d'incitation au dépôt d'avis"
"PC portable LENOVO IdeaPad Slim 3 14IRH10 | Sans Windows - 14'' WUXGA OLED - Core i5-13420H - RAM 16 Go - SSD 512 Go - AZERTY","549,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-ideapad-slim-3-14irh10-sans-w/f-10709-83k0005hfr.html#mpos=6|cd","https://www.cdiscount.com/pdt2/h/f/r/1/300x300/83k0005hfr/rw/pc-portable-lenovo-ideapad-slim-3-14irh10-sans-w.jpg","Le PC portable LENOVO IdeaPad Slim 3 14IRH10 offre un écran 14'' WUXGA OLED pour des images éclatantes. Avec un processeur Core i5-13420H, 16 Go de RAM et un SSD de 512 Go, il garantit des performances rapides et un multitâche fluide. Son clavier AZERTY assure un confort de frappe optimal.","Emma","5,0","Excellent pc","Super pc Résolution incroyable Excellent rapport qualité prix Léger et puissant","Publié le 20/06/2025, dans le cadre d'un programme d'incitation au dépôt d'avis"
"PC portable IdeaPad Slim 3 14IRH10 | Sans Windows - 14'' WUXGA OLED - Core i7-13620H - RAM 24 Go - SSD 512 Go - AZERTY","649,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-ideapad-slim-3-14irh10-sans-windows/f-10709-83k0005gfr.html#mpos=7|cd","https://www.cdiscount.com/pdt2/g/f/r/1/300x300/83k0005gfr/rw/pc-portable-ideapad-slim-3-14irh10-sans-windows.jpg","Découvrez le PC portable Lenovo IdeaPad Slim 3 14IRH10, sans Windows, avec un écran 14'' WUXGA OLED. Équipé d'un processeur Core i7-13620H, 24 Go de RAM et un SSD de 512 Go, il est idéal pour un usage basique et bureautique.","siziani • publié le","5,0","Très beau pc design légèreté et performance","Très beau pc portable qui allie légèreté, design chassis en allu et un bel écran oled. Tout ça avec une très belle performance.","06/11/2025"
"PC portable IdeaPad Slim 3 14IRH10 | Sans Windows - 14'' WUXGA OLED - Core i7-13620H - RAM 24 Go - SSD 512 Go - AZERTY","649,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-ideapad-slim-3-14irh10-sans-windows/f-10709-83k0005gfr.html#mpos=7|cd","https://www.cdiscount.com/pdt2/g/f/r/1/300x300/83k0005gfr/rw/pc-portable-ideapad-slim-3-14irh10-sans-windows.jpg","Découvrez le PC portable Lenovo IdeaPad Slim 3 14IRH10, sans Windows, avec un écran 14'' WUXGA OLED. Équipé d'un processeur Core i7-13620H, 24 Go de RAM et un SSD de 512 Go, il est idéal pour un usage basique et bureautique.","FranciscoMorningstar • publié le","4,0","Un pc presque parfait","Cet ordinateur est beau, puissant (malgré l'apparence) et d'une fluidité exceptionnelle, même sous Windows 11 ! Deux bémols : l'autonomie, même en perfs normales, est un peu faiblarde (dans les 4-5h) et le fait qu'il soit dépourvu de système d'exploitation, poussant son acheteur à le lui implanter lui-même. D'autant que les pilotes sont également à installer soi-même ! Ce qui veut dire, avec ce pc qui ne possède pas de port Ethernet, qu'il faut prendre un autre PC déjà connecté, télécharger les pilotes adéquats (à minima le WLAN, pour capter le wifi) et les transférer dans le nouveau PC pour le connecter à internet. Ensuite, pas besoin de télécharger les autres soi-même, le Windows Update s'en chargera pour vous (mais seulement quand le pc sera connecté à internet, bien sûr !) Tout ceci rend son premier usage assez fastidieux. Rien de bien sorcier pour les initiés ou les utilisateurs d'IA (qui saura vous guider en cas de besoin). Mais ayons une pensée pour ceux/celles qui ne sont pas très doués avec l'informatique... Aussi, le fait le système d'exploitation ne soit pas là par défaut vous obligera non-seulement à l'installer vous-même mais également à PAYER vous-même sa clé d'activation... En résumé, ce PC vaut le coup ! Mais soyez prêt à perdre quelques heures pour le configurer lors de son premier démarrage. Ou du moins, ne soyez pas pressés !","25/09/2025"
"PC portable IdeaPad Slim 3 14IRH10 | Sans Windows - 14'' WUXGA OLED - Core i7-13620H - RAM 24 Go - SSD 512 Go - AZERTY","649,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-ideapad-slim-3-14irh10-sans-windows/f-10709-83k0005gfr.html#mpos=7|cd","https://www.cdiscount.com/pdt2/g/f/r/1/300x300/83k0005gfr/rw/pc-portable-ideapad-slim-3-14irh10-sans-windows.jpg","Découvrez le PC portable Lenovo IdeaPad Slim 3 14IRH10, sans Windows, avec un écran 14'' WUXGA OLED. Équipé d'un processeur Core i7-13620H, 24 Go de RAM et un SSD de 512 Go, il est idéal pour un usage basique et bureautique.","YonkoAdn • publié le","4,0","Avis","Je ne l'ai pas depuis longtemps mais il me suffit pour le moment. Il est assez rapide, esthétique et a un bonne écran. En espérant que sur le long terme tout aille bien.","03/09/2025"
"PC Portable LENOVO IdeaPad 3 14IAN8 | Windows 11 - 14'' FHD - Core i3-N305 - RAM 8 Go - SSD 256 Go - AZERTY","449,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-ideapad-3-14ian8-windows-11/f-10709-82xa003bfr.html#mpos=8|cd","https://www.cdiscount.com/pdt2/b/f/r/1/300x300/82xa003bfr/rw/pc-portable-lenovo-ideapad-3-14ian8-windows-11.jpg","Découvrez le PC Portable Lenovo IdeaPad 3 14IAN8, équipé d'un écran 14'' FHD, d'un processeur Intel i3 N305, de 8 Go de RAM et d'un SSD de 256 Go. Idéal pour un usage basique et bureautique, il fonctionne sous Windows 11 et dispose d'un clavier AZERTY.","Mamoune • publié le","5,0","portable","facile à comprendre et à mettre en route. Très à mettre en route.","10/12/2025"
"PC Portable LENOVO IdeaPad 3 14IAN8 | Windows 11 - 14'' FHD - Core i3-N305 - RAM 8 Go - SSD 256 Go - AZERTY","449,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-ideapad-3-14ian8-windows-11/f-10709-82xa003bfr.html#mpos=8|cd","https://www.cdiscount.com/pdt2/b/f/r/1/300x300/82xa003bfr/rw/pc-portable-lenovo-ideapad-3-14ian8-windows-11.jpg","Découvrez le PC Portable Lenovo IdeaPad 3 14IAN8, équipé d'un écran 14'' FHD, d'un processeur Intel i3 N305, de 8 Go de RAM et d'un SSD de 256 Go. Idéal pour un usage basique et bureautique, il fonctionne sous Windows 11 et dispose d'un clavier AZERTY.","Bien • publié le","5,0","Excellent product","Rien à dire pour le moment et je suis de mon achat.","03/11/2025"
"PC Portable LENOVO IdeaPad 3 14IAN8 | Windows 11 - 14'' FHD - Core i3-N305 - RAM 8 Go - SSD 256 Go - AZERTY","449,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-ideapad-3-14ian8-windows-11/f-10709-82xa003bfr.html#mpos=8|cd","https://www.cdiscount.com/pdt2/b/f/r/1/300x300/82xa003bfr/rw/pc-portable-lenovo-ideapad-3-14ian8-windows-11.jpg","Découvrez le PC Portable Lenovo IdeaPad 3 14IAN8, équipé d'un écran 14'' FHD, d'un processeur Intel i3 N305, de 8 Go de RAM et d'un SSD de 256 Go. Idéal pour un usage basique et bureautique, il fonctionne sous Windows 11 et dispose d'un clavier AZERTY.","CapitaineCaverne33 • publié le","5,0","très bien petit et pratique","performant, petit et pratique mes anciens programmes fonctionnent très bien","25/09/2025"
